model_code,category,path,path_root,entry_type,name_zh,doc_access,doc_data_type,standard_param_id,std_entry_type,std_access,std_data_type,std_description,mml_action,already_in_mml,current_mml_commands,match_method,target_chapter_code,target_chapter_name,target_node_name,target_object_path,target_group_code,candidate_commands,source_file,source_sheet,source_row
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.SerialNumber,Device,parameter,序列号,R,string(64),e069c563-6c2a-4762-b486-8cab5402fbeb,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,6
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.SoftwareVersion,Device,parameter,软件版本,R,string(64),2f88eef4-5d09-42eb-af7e-94be66c4d0b5,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,8
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.Status,Device,parameter,状态,R,unsignedInt[1:4],5f720043-2981-42f8-9738-7e67ffddfdbe,parameter,READ_ONLY,U_INT,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,9
CMCC_LTE_V2.1,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.ULCRCSum,Device,parameter,扩展单元上行误码率,R,string(64),2406fb07-d2df-43ba-8743-5652c0b17128,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-扩展单元（EU）参数管理,Device.DeviceInfo.EU.{i}.,DEVICE_DEVICEINFO_EU,LST EU,LTE V2.1.xlsx,SR,12
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.DLCRCSum,Device,parameter,远端单元下行误码率,R,string(64),9fa1168b-0370-45e8-aec5-59747e3b2b7c,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,25
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.Distance,Device,parameter,拉远距离,R,string(64),fad11c7c-b9d5-4a1f-a2cb-85ed0ceb0a4a,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,24
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.HardwareVersion,Device,parameter,硬件版本,R,string(64),8cacf83b-f98a-499b-ac6e-308ca9beee84,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,18
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.LTECell.{i}.ECI,Device,parameter,可切换小区ECI,RW,unsignedInt[0:268435455],d1285a07-9553-4675-b70c-4bd6bb3d2c18,parameter,READ_WRITE,U_INT,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.LTECell.{i}.,DEVICE_DEVICEINFO_EU_RU_LTECELL,LST LTECELL;MOD LTECELL,LTE V2.1.xlsx,SR,27
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.MaxTxPower,Device,parameter,最大发射功率,RW,unsignedInt,dff488e1-d4a2-4fe1-be36-1fbd6570833d,parameter,READ_WRITE,U_INT,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU;MOD RU,LTE V2.1.xlsx,SR,22
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.ModelName,Device,parameter,设备型号,R,string(64),d952abbe-1827-4bcf-86df-d7d7d28b4fad,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,16
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.RFTxStatus,Device,parameter,射频状态,RW,boolean,30ff636d-b3c1-44bf-a654-ec2b967f83bc,parameter,READ_WRITE,BOOLEAN,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU;MOD RU,LTE V2.1.xlsx,SR,23
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.Reboot,Device,parameter,重启开关,RW,boolean,3ce0bc8a-f3b0-424c-9287-a4f50ddc46e4,parameter,READ_WRITE,BOOLEAN,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU;MOD RU,LTE V2.1.xlsx,SR,21
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.SerialNumber,Device,parameter,序列号,R,string(64),4c8c34ad-7632-459f-8d4a-58e61874d07d,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,17
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.SoftwareVersion,Device,parameter,软件版本,R,string(64),1d13b0e3-4280-4c57-b114-51dfa2aefda6,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,19
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.Status,Device,parameter,状态,R,unsignedInt[1:4],2ae91259-0abd-43e4-9073-46a553fbdf59,parameter,READ_ONLY,U_INT,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,20
CMCC_LTE_V2.1,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.ULCRCSum,Device,parameter,远端单元上行误码率,R,string(64),54973835-d19e-4af3-8980-1781743a5cb1,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SA,设备信息参数管理,扩展型一体化皮站-远端单元（RU）参数管理,Device.DeviceInfo.EU.{i}.RU.{i}.,DEVICE_DEVICEINFO_EU_RU,LST RU,LTE V2.1.xlsx,SR,26
CMCC_5G_EXT_PICO_V1.9.4,AMF地址,Device.Services.FAPService.{i}.FAPControl.NR.AMFPoolConfigParam.{i}.AmfIP1,Device,parameter,AmfIP1,RW,string(64),96876842-825d-4127-8618-7d2fa65ab1eb,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,AMF地址,Device.Services.FAPService.{i}.FAPControl.NR.AMFPoolConfigParam.{i}.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_NR_AMFPOOLCONFIGPARAM,LST AMFPOOL_CONFIG_PARAM;MOD AMFPOOL_CONFIG_PARAM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SF,8
CMCC_5G_EXT_PICO_V1.9.4,AMF地址,Device.Services.FAPService.{i}.FAPControl.NR.AMFPoolConfigParam.{i}.PLMNID,Device,parameter,AMFPLMN标识,RW,string(6),0d2e4966-d1e9-4065-98c8-8e85f811f390,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,AMF地址,Device.Services.FAPService.{i}.FAPControl.NR.AMFPoolConfigParam.{i}.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_NR_AMFPOOLCONFIGPARAM,LST AMFPOOL_CONFIG_PARAM;MOD AMFPOOL_CONFIG_PARAM,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SF,3
CMCC_LTE_V2.1,MME地址,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMECode,Device,parameter,MME代码,R,unsignedInt[0:255],fc40c4bc-3580-4aea-8e82-239f2dfed4ef,parameter,READ_ONLY,U_INT,,create_new_command_node,no,,,SF,小区服务参数管理,MME地址,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_MMEPOOLCONFIGPARAM,LST MME_POOL_CONFIG_PARAM,LTE V2.1.xlsx,SF,7
CMCC_LTE_V2.1,MME地址,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMEGroupID,Device,parameter,MMEGroup标识,R,unsignedInt[0:65535],9e814d1a-3ac8-4cad-8236-c4fa38852afe,parameter,READ_ONLY,U_INT,,create_new_command_node,no,,,SF,小区服务参数管理,MME地址,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_MMEPOOLCONFIGPARAM,LST MME_POOL_CONFIG_PARAM,LTE V2.1.xlsx,SF,6
CMCC_LTE_V2.1,MME地址,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMEIp1,Device,parameter,MMEIP1,R,string(64),a8ac70c9-6ad5-43c0-a382-cfa370e8e31a,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,MME地址,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_MMEPOOLCONFIGPARAM,LST MME_POOL_CONFIG_PARAM,LTE V2.1.xlsx,SF,8
CMCC_LTE_V2.1,MME地址,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.MMEIp2,Device,parameter,MMEIP2,R,string(64),42ccf08a-dea3-4746-94ed-2c0e7dba4eb0,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,MME地址,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_MMEPOOLCONFIGPARAM,LST MME_POOL_CONFIG_PARAM,LTE V2.1.xlsx,SF,9
CMCC_LTE_V2.1,MME地址,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.PLMNID,Device,parameter,MMEPLMN标识,R,string(6),8d2aa000-0a05-4c65-94e3-ec2ac4d846f6,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,MME地址,Device.Services.FAPService.{i}.CellConfig.LTE.MmePoolConfigParam.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_MMEPOOLCONFIGPARAM,LST MME_POOL_CONFIG_PARAM,LTE V2.1.xlsx,SF,5
CMCC_LTE_V2.1,S1-U对象,Device.Services.FAPService.{i}.CellConfig.LTE.S1U.{i}.FarIpSubnetworkList,Device,parameter,远端IP地址列表,R,string(64),28f90a62-ed6f-4e6e-b40e-93c4d010a8ae,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,S1-U对象,Device.Services.FAPService.{i}.CellConfig.LTE.S1U.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_S1U,LST S1_U,LTE V2.1.xlsx,SF,11
CMCC_LTE_V2.1,S1-U对象,Device.Services.FAPService.{i}.CellConfig.LTE.S1U.{i}.LocIpAddrList,Device,parameter,本地IP地址列表,R,string(64),81295365-ec8f-4901-90ed-9f73f0f08a89,parameter,READ_ONLY,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,S1-U对象,Device.Services.FAPService.{i}.CellConfig.LTE.S1U.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_LTE_S1U,LST S1_U,LTE V2.1.xlsx,SF,10
CMCC_LTE_V2.1,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.EnbId,Device,parameter,eNBID,RW,unsignedInt,afea5915-63ca-4c4e-95f7-4611586fbfb5,parameter,READ_WRITE,U_INT,,create_new_command_node,no,,,SF,小区服务参数管理,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO,LTE V2.1.xlsx,SF,24
CMCC_LTE_V2.1,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.EnbType,Device,parameter,基站类型,RW,unsignedInt,dc5fd05c-ad40-4dfc-a300-3a84dfe9ee5c,parameter,READ_WRITE,U_INT,,create_new_command_node,no,,,SF,小区服务参数管理,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO,LTE V2.1.xlsx,SF,23
CMCC_LTE_V2.1,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.PLMNID,Device,parameter,PLMNID,RW,string(6),1053e4c2-0c14-4a23-82ae-640fec0dbf46,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO,LTE V2.1.xlsx,SF,22
CMCC_LTE_V2.1,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.SubnetMask,Device,parameter,子网掩码,RW,string(64),62cd1732-7870-4798-89ac-807d5ba7c3ea,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO,LTE V2.1.xlsx,SF,26
CMCC_LTE_V2.1,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.WanIpAddress,Device,parameter,WAN口IP,RW,string(64),521b10ef-1cdc-457e-8af0-81b3678ac08f,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,X2连接地址,Device.Services.FAPService.{i}.FAPControl.X2IpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_X2IPADDRMAPINFO,LST X2_IP_ADDR_MAP_INFO;MOD X2_IP_ADDR_MAP_INFO,LTE V2.1.xlsx,SF,25
CMCC_5G_EXT_PICO_V1.9.4,Xn链接信息,Device.Services.FAPService.{i}.FAPControl.NR.XnIpAddrMapInfo.{i}.RemoteAddress,Device,parameter,对端IP,RW,string(64),bb9ce6e2-2850-42fc-80d9-540682f94aa1,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,Xn链接信息,Device.Services.FAPService.{i}.FAPControl.NR.XnIpAddrMapInfo.{i}.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_NR_XNIPADDRMAPINFO,LST XN_IP_ADDR_MAP_INFO;MOD XN_IP_ADDR_MAP_INFO,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SF,13
CMCC_LTE_V2.1,基站运行状态参数,Device.Services.FAPService.{i}.FAPControl.LTE.AdminState,Device,parameter,基站管理状态,RW,boolean,c35c2499-7118-492b-ab6e-d84e67ebbe6e,parameter,READ_WRITE,BOOLEAN,,create_new_command_node,no,,,SF,小区服务参数管理,基站运行状态参数,Device.Services.FAPService.{i}.FAPControl.LTE.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE,LST FAPCONTROL_LTE;MOD FAPCONTROL_LTE,LTE V2.1.xlsx,SF,53
CMCC_LTE_V2.1,基站运行状态参数,Device.Services.FAPService.{i}.FAPControl.LTE.OpState,Device,parameter,基站运行状态,R,boolean,c0fc8bc4-1836-4475-a78b-6171a5bc6afc,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,基站运行状态参数,Device.Services.FAPService.{i}.FAPControl.LTE.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE,LST FAPCONTROL_LTE,LTE V2.1.xlsx,SF,54
CMCC_LTE_V2.1,基站运行状态参数,Device.Services.FAPService.{i}.FAPControl.LTE.RFTxStatus,Device,parameter,基站射频状态,R,boolean,f3be13cf-9dc8-4690-8d0f-2b2672fad9fe,parameter,READ_WRITE,BOOLEAN,,create_new_command_node,no,,,SF,小区服务参数管理,基站运行状态参数,Device.Services.FAPService.{i}.FAPControl.LTE.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE,LST FAPCONTROL_LTE,LTE V2.1.xlsx,SF,55
CMCC_LTE_V2.1,安全网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.SecGWServer1,Device,parameter,安全网关1,RW,string(64),5ceedcb1-a875-4504-85d4-f18685daf555,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,安全网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,LTE V2.1.xlsx,SF,12
CMCC_LTE_V2.1,安全网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.SecGWServer2,Device,parameter,安全网关2,RW,string(64),f3f8a1a4-a6df-4f6e-a019-285155186548,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,安全网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,LTE V2.1.xlsx,SF,13
CMCC_LTE_V2.1,安全网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.SecGWServer3,Device,parameter,安全网关3,RW,string(64),d0728661-f926-4904-a1be-2888f43f9a56,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,安全网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,LTE V2.1.xlsx,SF,14
CMCC_5G_EXT_PICO_V1.9.4,小区标识参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.CN.TA.{i}.NrcellIdentity,Device,parameter,小区cellIdentity,RW,unsignedLong[0:‭68719476735‬],b7a3687f-a87a-495c-a8f1-68c27f2f6ab2,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,小区标识参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.CN.TA.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_CN_TA,LST TA;MOD TA,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,28
CMCC_5G_EXT_PICO_V1.9.4,小区标识参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.CN.TA.{i}.PLMNList.{i}.PLMNID,Device,parameter,小区PLMNID,RW,string(6),e983e1c3-b029-4d09-abaf-850f9b30e62c,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,小区标识参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.CN.TA.{i}.PLMNList.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_CN_TA_PLMNLIST,LST PLMNLIST;MOD PLMNLIST,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,30
CMCC_NR_V1.7,小区标识参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.CN.TA.{i}.PLMNList.{i}.SliceList.{i}.SNSSAI,Device,parameter,SNSSAI,RW,unsignedInt[0:‭4294967295‬],d5cf8432-3162-4127-839b-be78f2a9007f,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,小区标识参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.CN.TA.{i}.PLMNList.{i}.SliceList.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_CN_TA_PLMNLIST_SLICELIST,LST SLICE_LIST;MOD SLICE_LIST,NR v1.7.xlsx,SJ,27
CMCC_5G_EXT_PICO_V1.9.4,小区标识参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.CN.TA.{i}.Ranac,Device,parameter,RAN区域编码,RW,unsignedInt[0:255],ac6e4cf1-9507-49c9-8345-055e481f276d,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,小区标识参数,Device.Services.FAPService.{i}.CellConfig.{i}.NR.CN.TA.{i}.,DEVICE_SERVICES_FAPSERVICE_CELLCONFIG_NR_CN_TA,LST TA;MOD TA,中国移动5G扩展型皮基站网管南向接口数据模型规范v1.9.4.xlsx,SJ,27
CMCC_LTE_V2.1,接入UE数量管理,Device.Services.FAPService.{i}.AccessMgmt.LTE.MaxUEsServed,Device,parameter,同时支持RRC连接最大用户数,R,int[-1:],a989eaed-9e80-4702-a649-6c187b88082b,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,接入UE数量管理,Device.Services.FAPService.{i}.AccessMgmt.LTE.,DEVICE_SERVICES_FAPSERVICE_ACCESSMGMT_LTE,LST ACCESS_MGMT_LTE,LTE V2.1.xlsx,SF,29
CMCC_LTE_V2.1,接入UE数量管理,Device.Services.FAPService.{i}.Capabilities.LTE.SupportActiveRRCNumbers,Device,parameter,同时支持RRC激活最大用户数,R,unsignedInt[0:65535],c476f0fb-9c80-4f60-8bb5-377c8ebe15eb,parameter,READ_ONLY,U_INT,,create_new_command_node,no,,,SF,小区服务参数管理,接入UE数量管理,Device.Services.FAPService.{i}.Capabilities.LTE.,DEVICE_SERVICES_FAPSERVICE_CAPABILITIES_LTE,LST CAPABILITIES_LTE,LTE V2.1.xlsx,SF,30
CMCC_LTE_V2.1,接入UE数量管理,Device.Services.FAPService.{i}.Capabilities.LTE.UeInactiveTimer,Device,parameter,连接态UE不活动定时器,RW,unsignedInt[0:65535],0995eda2-b22a-40c8-8926-28f2fb3c5ef0,parameter,READ_WRITE,U_INT,,create_new_command_node,no,,,SF,小区服务参数管理,接入UE数量管理,Device.Services.FAPService.{i}.Capabilities.LTE.,DEVICE_SERVICES_FAPSERVICE_CAPABILITIES_LTE,LST CAPABILITIES_LTE;MOD CAPABILITIES_LTE,LTE V2.1.xlsx,SF,28
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGPort1,Device,parameter,接入网关端口1,RW,string(64),c7253b05-4afc-4688-a093-4b65a81fd4db,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,LTE V2.1.xlsx,SF,19
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGPort2,Device,parameter,接入网关端口2,RW,string(64),915fd118-2d69-43c4-a82f-8a433d5604b9,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,LTE V2.1.xlsx,SF,20
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGPort3,Device,parameter,接入网关端口3,RW,string(64),6a01ad35-735c-4360-b58c-c886d2cc52ef,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,LTE V2.1.xlsx,SF,21
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGServerEnable,Device,parameter,HeGW方式接入,RW,boolean,e4e795f1-9718-4ace-bf62-bb04cf2b4a18,parameter,READ_WRITE,BOOLEAN,,create_new_command_node,no,,,SF,小区服务参数管理,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,LTE V2.1.xlsx,SF,15
CMCC_LTE_V2.1,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.AGServerIp1,Device,parameter,接入网关1,RW,string(64),222ac951-dcfb-41e0-9735-03eb5c38cf08,parameter,READ_WRITE,STRING,,create_new_command_node,no,,,SF,小区服务参数管理,接入网关参数管理,Device.Services.FAPService.{i}.FAPControl.LTE.Gateway.,DEVICE_SERVICES_FAPSERVICE_FAPCONTROL_LTE_GATEWAY,LST GATEWAY;MOD GATEWAY,LTE V2.1.xlsx,SF,16
